Name,Title,Type,Revision,Class,Lifecycle State,Scanned In,Checked Out?,Modified Date,Owner Name
"TR000029,DA,3,Training Manual For Cleaning And Krytox Lubrication Process",Training Manual For Cleaning And Krytox Lubrication Process,None,DA,Assembly Training Manual,Released, ,NO,07/18/2020 05:03:05:248,Release
"TR000029,DB,2,Training Manual For Cleaning And Krytox Lubrication Process",Training Manual For Cleaning And Krytox Lubrication Process,None,DB,Assembly Training Manual,Released, ,NO,07/18/2020 05:03:03:889,Release
"TR000029,DC,4,Training Manual For Cleaning And Krytox Lubrication Process",Training Manual For Cleaning And Krytox Lubrication Process,None,DC,Assembly Training Manual,Released, ,NO,07/18/2020 05:03:02:795,Release
"PRC096686,A,2,IQ for Brick Jaw Cleaning Pre-Gap Inspection",IQ for Brick Jaw Cleaning Pre-Gap Inspection,None,A,Completion Report,Released, ,NO,07/17/2020 16:54:05:545,Release
"DR000730,A,2,03NSLX120L & 04NSLX120L - IFU Update and 5-Year Shelf Life",03NSLX120L & 04NSLX120L - IFU Update and 5-Year Shelf Life,PCO,A,Design Requirement,Rejected, ,NO,07/17/2020 16:50:33:075,WIP
"DOC026930,D,2,MDR Energy 1st Half - Enseal - Labels",MDR Energy 1st Half - Enseal - Labels,Collaborative Labeling Development Process,D,EPI Generic Document,Released, ,NO,07/17/2020 14:15:39:509,Release
"DOC026930,A,3,MDR Energy 1st Half - Enseal - Labels",MDR Energy 1st Half - Enseal - Labels,Collaborative Labeling Development Process,A,EPI Generic Document,Released, ,NO,07/17/2020 14:15:38:681,Release
"DOC026930,B,2,MDR Energy 1st Half - Enseal - Labels",MDR Energy 1st Half - Enseal - Labels,Collaborative Labeling Development Process,B,EPI Generic Document,Released, ,NO,07/17/2020 14:15:38:462,Release
"DOC026930,C,2,MDR Energy 1st Half - Enseal - Labels",MDR Energy 1st Half - Enseal - Labels,Collaborative Labeling Development Process,C,EPI Generic Document,Released, ,NO,07/17/2020 14:15:38:166,Release
"SCN077096,A,1,2006-0232 Pkg ES3453 PRC096691 Brick Report BRICKSCN07_07-01-20 and PR001321_07-02-20",2006-0232 Pkg ES3453 PRC096691 Brick Report BRICKSCN07_07-01-20 and PR001321_07-02-20,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,07/15/2020 14:43:51:488,Release
"SCN077168,A,1,Clearwater ATL2006-0027 PRC094513A NSLX120L Jaw Tests",Clearwater ATL2006-0027 PRC094513A NSLX120L Jaw Tests,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,07/15/2020 14:04:39:265,Release
"SCN077160,A,1,2006-0026 CSZ 1 PRC094513A Clearwater NSLX120L Test PR001321_07-07-20",2006-0026 CSZ 1 PRC094513A Clearwater NSLX120L Test PR001321_07-07-20,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,07/15/2020 14:01:05:341,Release
"PRC096747,A,2,D38282G04 Outer Tube with Heat Shrink Biocompatibility Samples per SPCR CA083941A",D38282G04 Outer Tube with Heat Shrink Biocompatibility Samples per SPCR CA083941A,None,A,Engineering Study,Released, ,NO,07/14/2020 18:04:09:518,Release
"SCN076413,A,1,15NSLX120L",15NSLX120L,Pressure Sensitive Label,A,Scanned (Hardcopy) Item,Released, ,NO,07/13/2020 12:15:07:543,Release
"PRC076879,A,1,SV for EEPROM Reader E17672 for Brick line 149",SV for EEPROM Reader E17672 for Brick line 149,Protocol Software Validation,A,Protocol,Released, ,NO,07/13/2020 10:44:06:392,Release
"PRC076879,B,3,SV for EEPROM Reader E17672 for Brick line 149",SV for EEPROM Reader E17672 for Brick line 149,Protocol Software Validation,B,Protocol,Released, ,NO,07/13/2020 10:44:05:751,Release
"PRC096819,A,1,ENSEAL G2 Super Jaw ENSEAL X1 LG JAW TISSUE SEALER Rework",ENSEAL G2 Super Jaw ENSEAL X1 LG JAW TISSUE SEALER Rework,Protocol - Non Routine Rework,A,Protocol,Released, ,NO,07/07/2020 19:03:46:448,Release
"PS4077,BV,1,Process Specification for EO Sterilized Products at Isomedix",Process Specification for EO Sterilized Products at Isomedix,Process Specification (PS),BV,General Processing Document,Released, ,NO,07/06/2020 14:39:16:749,Release
"PS4077,BW,4,Process Specification for EO Sterilized Products at Isomedix",Process Specification for EO Sterilized Products at Isomedix,Process Specification (PS),BW,General Processing Document,Released, ,NO,07/06/2020 14:39:15:968,Release
"PS4077,BX,4,Process Specification for EO Sterilized Products at Isomedix",Process Specification for EO Sterilized Products at Isomedix,Process Specification (PS),BX,General Processing Document,Released, ,NO,07/06/2020 14:39:15:171,Release
"PR001383,A,9,Finish Goods Inspection Specification for the ENSEAL 20 cm Shaft, Large Jaw Final Device","Finish Goods Inspection Specification for the ENSEAL 20 cm Shaft, Large Jaw Final Device",Inspection Sheet FGI,A,General Processing Document,Released, ,NO,07/06/2020 14:27:59:314,Release
"PR001383,B,5,Finish Goods Inspection Specification for the ENSEAL 20 cm Shaft, Large Jaw Final Device","Finish Goods Inspection Specification for the ENSEAL 20 cm Shaft, Large Jaw Final Device",Inspection Sheet FGI,B,General Processing Document,Released, ,NO,07/06/2020 14:27:57:893,Release
"PR001383,C,7,Finish Goods Inspection Specification for the ENSEAL 20 cm Shaft, Large Jaw Final Device","Finish Goods Inspection Specification for the ENSEAL 20 cm Shaft, Large Jaw Final Device",Inspection Sheet FGI,C,General Processing Document,Released, ,NO,07/06/2020 14:27:56:518,Release
"PR001383,D,6,Finish Goods Inspection Specification for the ENSEAL 20 cm Shaft, Large Jaw Final Device","Finish Goods Inspection Specification for the ENSEAL 20 cm Shaft, Large Jaw Final Device",Inspection Sheet FGI,D,General Processing Document,Released, ,NO,07/06/2020 14:27:55:111,Release
"PR001383,E,9,Finish Goods Inspection Specification for the ENSEAL 20 cm Shaft, Large Jaw Final Device","Finish Goods Inspection Specification for the ENSEAL 20 cm Shaft, Large Jaw Final Device",Inspection Sheet FGI,E,General Processing Document,Released, ,NO,07/06/2020 14:27:54:111,Release
"PR001383,F,2,Finish Goods Inspection Specification for the ENSEAL 20 cm Shaft, Large Jaw Final Device","Finish Goods Inspection Specification for the ENSEAL 20 cm Shaft, Large Jaw Final Device",Inspection Sheet FGI,F,General Processing Document,Released, ,NO,07/06/2020 14:27:52:689,Release
"PR001383,G,8,Finish Goods Inspection Specification for the ENSEAL 20 cm Shaft, Large Jaw Final Device","Finish Goods Inspection Specification for the ENSEAL 20 cm Shaft, Large Jaw Final Device",Inspection Sheet FGI,G,General Processing Document,Released, ,NO,07/06/2020 14:27:51:580,Release
"PR001383,H,1,Finish Goods Inspection Specification for the ENSEAL 20 cm Shaft, Large Jaw Final Device","Finish Goods Inspection Specification for the ENSEAL 20 cm Shaft, Large Jaw Final Device",Inspection Sheet FGI,H,General Processing Document,Released, ,NO,07/06/2020 14:27:50:611,Release
"PR001383,J,1,Finish Goods Inspection Specification for the ENSEAL 20 cm Shaft, Large Jaw Final Device","Finish Goods Inspection Specification for the ENSEAL 20 cm Shaft, Large Jaw Final Device",Inspection Sheet FGI,J,General Processing Document,Released, ,NO,07/06/2020 14:27:49:721,Release
"PR001383,K,4,Finish Goods Inspection Specification for the ENSEAL 20 cm Shaft, Large Jaw Final Device","Finish Goods Inspection Specification for the ENSEAL 20 cm Shaft, Large Jaw Final Device",Inspection Sheet FGI,K,General Processing Document,Released, ,NO,07/06/2020 14:27:48:752,Release
"PR001383,L,3,Finish Goods Inspection Specification for the ENSEAL 20 cm Shaft, Large Jaw Final Device","Finish Goods Inspection Specification for the ENSEAL 20 cm Shaft, Large Jaw Final Device",Inspection Sheet FGI,L,General Processing Document,Released, ,NO,07/06/2020 14:27:47:768,Release
"PR001383,M,4,Finish Goods Inspection Specification for the ENSEAL 20 cm Shaft, Large Jaw Final Device","Finish Goods Inspection Specification for the ENSEAL 20 cm Shaft, Large Jaw Final Device",Inspection Sheet FGI,M,General Processing Document,Released, ,NO,07/06/2020 14:27:46:815,Release
"SCN065219,B,2,Key Functional Element Analysis Memo for ENSEAL®  X1 Large Jaw Tissue Sealer (NSLX120L)",Key Functional Element Analysis Memo for ENSEAL®  X1 Large Jaw Tissue Sealer (NSLX120L),None,B,Scanned (Hardcopy) Item,Released, ,NO,07/02/2020 08:54:25:097,Release
"SCN065219,A,2,Key Functional Element Analysis Memo for ENSEAL®  X1 Large Jaw Tissue Sealer (NSLX120L)",Key Functional Element Analysis Memo for ENSEAL®  X1 Large Jaw Tissue Sealer (NSLX120L),None,A,Scanned (Hardcopy) Item,Released, ,NO,07/02/2020 08:54:24:488,Release
"PRC077249,C,4,Brick Criticality Assessment",Brick Criticality Assessment,None,C,Engineering Study,Released, ,NO,06/30/2020 15:07:44:863,Release
"PRC077249,A,6,Brick Criticality Assessment",Brick Criticality Assessment,None,A,Engineering Study,Released, ,NO,06/30/2020 15:07:43:660,Release
"PRC077249,B,4,Brick Criticality Assessment",Brick Criticality Assessment,None,B,Engineering Study,Released, ,NO,06/30/2020 15:07:42:676,Release
"PRC096532,A,1,Protocol for in line additional visual inspection in Monarca Custom Packaging lines and Energy end of line",Protocol for in line additional visual inspection in Monarca Custom Packaging lines and Energy end of lines,Protocol - Other,A,Protocol,Released, ,NO,06/29/2020 18:58:28:040,Release
"PRC096026,A,5,ECR2041 Pre-DV Device Build Protocol",ECR2041 Pre-DV Device Build Protocol,Protocol - Other,A,Protocol,Released, ,NO,06/29/2020 16:45:23:945,Release
"PRC096691,A,3,ECR945 Loctite 3981 Epoxy Device Build",ECR945 Loctite 3981 Epoxy Device Build,None,A,Engineering Study,Released, ,NO,06/29/2020 14:55:58:509,Release
"PRC092180,C,3,DV Testing for Brick Jabil Duplication",DV Testing for Brick Jabil Duplication,None,C,Engineering Study,Released, ,NO,06/29/2020 14:22:59:683,Release
"PRC092180,A,1,DV Testing for Brick Jabil Duplication",DV Testing for Brick Jabil Duplication,None,A,Engineering Study,Released, ,NO,06/29/2020 14:22:58:558,Release
"PRC092180,B,3,DV Testing for Brick Jabil Duplication",DV Testing for Brick Jabil Duplication,None,B,Engineering Study,Released, ,NO,06/29/2020 14:22:58:324,Release
"PRC093363,A,4,IQ for Brick Jaw Cleaning Pre-Gap Inspection",IQ for Brick Jaw Cleaning Pre-Gap Inspection,Protocol Equipment Install Qual,A,Protocol,Released, ,NO,06/25/2020 20:16:02:955,Release
"PRC088043,C,3,ENSEAL Product Family Comparative Analysis",ENSEAL Product Family Comparative Analysis,None,C,Engineering Study,Released, ,NO,06/25/2020 17:29:11:764,Release
"PRC088043,A,3,ENSEAL Product Family Comparative Analysis",ENSEAL Product Family Comparative Analysis,None,A,Engineering Study,Released, ,NO,06/25/2020 17:29:10:671,Release
"PRC088043,B,5,ENSEAL Product Family Comparative Analysis",ENSEAL Product Family Comparative Analysis,None,B,Engineering Study,Released, ,NO,06/25/2020 17:29:10:186,Release
"PRC074179,E,8,Brick Real Time Aging Completion Report",Brick Real Time Aging Completion Report,None,E,Completion Report,Released, ,NO,06/23/2020 13:14:04:685,Release
"PRC074179,A,4,Brick Real Time Aging Completion Report",Brick Real Time Aging Completion Report,None,A,Completion Report,Released, ,NO,06/23/2020 13:14:03:169,Release
"PRC074179,B,6,Brick Real Time Aging Completion Report",Brick Real Time Aging Completion Report,None,B,Completion Report,Released, ,NO,06/23/2020 13:14:02:388,Release
"PRC074179,C,5,Brick Real Time Aging Completion Report",Brick Real Time Aging Completion Report,None,C,Completion Report,Released, ,NO,06/23/2020 13:14:01:497,Release
"PRC074179,D,1,Brick Real Time Aging Completion Report",Brick Real Time Aging Completion Report,None,D,Completion Report,Released, ,NO,06/23/2020 13:14:00:810,Release
"PRC095924,B,2,DV Build Coordination for Jabil Duplication",DV Build Coordination for Jabil Duplication,None,B,Engineering Study,Released, ,NO,06/18/2020 15:25:42:818,Release
"PRC095924,A,3,DV Build Coordination for Jabil Duplication",DV Build Coordination for Jabil Duplication,None,A,Engineering Study,Released, ,NO,06/18/2020 15:25:41:958,Release
"SCN075613,A,1,ECR0001605C Pallet Wrapper Setup Sheet Deliverables",ECR0001605C Pallet Wrapper Setup Sheet Deliverables,ECR/ECP supportive documents,A,Scanned (Hardcopy) Item,Released, ,NO,06/18/2020 12:42:27:295,Release
"PRC095349,A,6,Confirmation Run for Pallet Configuration Optimization (ACE+7 and BRICK)",Confirmation Run for Pallet Configuration Optimization (ACE+7 and BRICK),Protocol - Other,A,Protocol,Released, ,NO,06/18/2020 12:42:27:232,Release
"SCN074754,A,1,ECR*1605 Phase 2 Brick and ACE+7 Pallet Size Change Packaging Rationale",ECR*1605 Phase 2 Brick and ACE+7 Pallet Size Change Packaging Rationale,None,A,Scanned (Hardcopy) Item,Released, ,NO,06/18/2020 12:42:27:201,Release
"PRC095123,B,3,Brick ECR945 Engineering Build 5",Brick ECR945 Engineering Build 5,None,B,Engineering Study,In Review, ,NO,06/18/2020 08:41:30:389,WIP
"PRC093190,A,2,Completion Report for Confirmation Run for Adding Cleaning Process to Pre-Gap Inspection on Brick Device",Completion Report for Confirmation Run for Adding Cleaning Process to Pre-Gap Inspection on Brick Device,None,A,Completion Report,Released, ,NO,06/17/2020 17:26:37:309,Release
"SCN076082,A,1,2005-0154 Justin Kovach Vessel Measurements 06-03-20",2005-0154 Justin Kovach Vessel Measurements 06-03-20,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,06/16/2020 13:18:44:633,Release
"SCN076130,A,1,2005-0154 PRC092180 Justin Kovach Vessel Measurements 06-02-20",2005-0154 PRC092180 Justin Kovach Vessel Measurements 06-02-20,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,06/16/2020 13:17:19:647,Release
"SCN076158,A,2,2005-0154 Justin Kovach Vessel Measurements 06-04-20",2005-0154 Justin Kovach Vessel Measurements 06-04-20,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,06/16/2020 13:15:33:067,Release
"SCN076365,A,1,2005-0154 Justin Kovach Vessel Measurements 06-10-20",2005-0154 Justin Kovach Vessel Measurements 06-10-20,RDL Test Data,A,Scanned (Hardcopy) Item,Released, ,NO,06/16/2020 12:58:03:458,Release
"SRC003286,A,3,Brick Vineyard Carton Labeling",Brick Vineyard Carton Labeling,Equipment Software,A,Software (Source Code),Released, ,NO,06/15/2020 17:30:44:139,Release
"SRC003238,A,7,Software Brick Shaft Electrode Welder",Software Brick Shaft Electrode Welder,Equipment Software,A,Software (Source Code),Released, ,NO,06/15/2020 17:30:44:093,Release
"SRC003241,A,2,Software for E18633 Jaw Glue Machine",Software for E18633 Jaw Glue Machine,Equipment Software,A,Software (Source Code),Released, ,NO,06/15/2020 17:30:44:093,Release
"SRC003284,A,3,Brick Vineyard MCS Software",Brick Vineyard MCS Software,Equipment Software,A,Software (Source Code),Released, ,NO,06/15/2020 17:30:44:093,Release
"SRC003285,A,2,Brick Vineyard Sealer",Brick Vineyard Sealer,Equipment Software,A,Software (Source Code),Released, ,NO,06/15/2020 17:30:44:093,Release
"SRC003287,A,3,Brick Vineyard RSC Station",Brick Vineyard RSC Station,Equipment Software,A,Software (Source Code),Released, ,NO,06/15/2020 17:30:44:014,Release
"SRC003213,A,4,Software for E18637A Jaw Gap Tester",Software for E18637A Jaw Gap Tester,Equipment Software,A,Software (Source Code),Released, ,NO,06/15/2020 17:14:16:437,Release
"SRC003206,A,3,Software for Proximal-Distal Assembly E18640,E18641,E18642","Software for Proximal-Distal Assembly E18640,E18641,E18642",Equipment Software,A,Software (Source Code),Released, ,NO,06/15/2020 17:14:16:406,Release
"SRC003337,A,4,Software for Shaft Functional Tester E18645B",Software for Shaft Functional Tester E18645B,Equipment Software,A,Software (Source Code),Released, ,NO,06/15/2020 17:14:16:281,Release
"SRC003243,A,4,Software for Brick Torque Tester - E19517",Software for Brick Torque Tester - E19517,Equipment Software,A,Software (Source Code),Released, ,NO,06/15/2020 17:14:16:265,Release
"SRC003236,A,6,Software for Brick MAS Line E19597",Software for Brick MAS Line E19597,Equipment Software,A,Software (Source Code),Released, ,NO,06/15/2020 17:14:16:234,Release
"SRC003240,A,6,SW for OP20/30 Jaw Cure Oven Buffer and Electrode",SW for OP20/30 Jaw Cure Oven Buffer and Electrode,Equipment Software,A,Software (Source Code),Released, ,NO,06/15/2020 17:14:16:187,Release
"SRC003338,A,4,Software for E18637B Jaw Gap Tester",Software for E18637B Jaw Gap Tester,Equipment Software,A,Software (Source Code),Released, ,NO,06/15/2020 17:14:16:187,Release
"SRC003273,A,5,Software for Brick OP190 EEPROM",Software for Brick OP190 EEPROM,Equipment Software,A,Software (Source Code),Released, ,NO,06/15/2020 17:14:16:171,Release
"SRC003207,A,5,Software for Shaft Functional Tester E18645A",Software for Shaft Functional Tester E18645A,Equipment Software,A,Software (Source Code),Released, ,NO,06/15/2020 17:14:16:125,Release
"SRC003218,A,3,Software for Silicon Dip and Cure Station",Software for Silicon Dip and Cure Station,Equipment Software,A,Software (Source Code),Released, ,NO,06/15/2020 17:14:16:109,Release
"SRC003272,A,3,Software for Brick FGQA Tester",Software for Brick FGQA Tester,Equipment Software,A,Software (Source Code),Released, ,NO,06/15/2020 17:14:15:984,Release
"SRC003242,A,4,SRC Tensile Tester Brick Shaft",SRC Tensile Tester Brick Shaft,Equipment Software,A,Software (Source Code),Released, ,NO,06/15/2020 17:14:15:937,Release
"SCN076135,A,2,Brick WRAPS Memo",Brick WRAPS Memo,None,A,Scanned (Hardcopy) Item,Released, ,NO,06/15/2020 10:04:13:808,Release
"SCN074767,A,1,07NSLX120L",07NSLX120L,Pressure Sensitive Label,A,Scanned (Hardcopy) Item,Released, ,NO,06/12/2020 14:29:48:613,Release
"PRC087296,A,5,Brick Jaw Cleaning station DOE",Brick Jaw Cleaning station DOE,None,A,Engineering Study,Released, ,NO,06/12/2020 13:48:13:826,Release
"PRC095123,A,4,Brick ECR945 Engineering Build 5",Brick ECR945 Engineering Build 5,None,A,Engineering Study,Released, ,NO,06/12/2020 13:39:17:318,Release
"CA081639,A,2,Orchard - Brick - Cord Winding Table ERR",Orchard - Brick - Cord Winding Table ERR,Equipment Requirements Review,A,Component Approval Document,Released, ,NO,06/11/2020 16:54:03:301,Release
"CA081640,A,2,Orchard - Brick - Sealer ERR",Orchard - Brick - Sealer ERR,Equipment Requirements Review,A,Component Approval Document,Released, ,NO,06/11/2020 16:48:46:983,Release
"PRC096420,A,2,OP180 Brick RCS SV CR",OP180 Brick RCS SV CR,None,A,Completion Report,Released, ,NO,06/11/2020 16:44:47:339,Release
"CA081641,A,2,Orchard - Brick - Inspection & Carton Setup ERR",Orchard - Brick - Inspection & Carton Setup ERR,Equipment Requirements Review,A,Component Approval Document,Released, ,NO,06/11/2020 16:41:24:117,Release
"CA083518,A,2,Vineyard - Brick - RSC ERR",Vineyard - Brick - RSC ERR,Equipment Requirements Review,A,Component Approval Document,Released, ,NO,06/11/2020 16:20:19:348,Release
